State,Region Code,2011 Q1,2011 Q2,2011 Q3,2011 Q4,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1
KY,21239,29.85074627,29.55223881,29.45891784,28.08080808,28.35671343,28.24120603,28.24351297,28.88229476,27.67419038,28.37438424,28.55769231,27.73512476,26.74858223,25.73044298,25.87346553,27.56349953,25.80037665,25.46992481,24.46311858,25.87017874,25.59017941,24.21652422,24.5994345,25.5985267,25,25.02266546,25.13812155,25.32833021,23.87218045,25.25724977,24.9070632,24.88393686,24.25373134,23.85406922,23.94106814,23.46471127,23.37305225,23.13296903,22.04007286,21.8442256,21.00089366
IL,17203,20.86720867,20.80536913,20.66889632,21.53012864,20.66848568,20.52845528,21.0384356,20.73170732,20.90357384,20.77656676,21.74197773,21.25984252,19.84334204,19.68911917,19.89664083,20.15404365,18.83408072,18.27541828,18.21656051,18.25595985,17.99874135,16.79245283,17.94228356,18.19875776,17.38594328,17.16738197,16.89272503,16.58446363,15.96794081,15.60549313,16.44612476,16.96931747,16.4057608,15.79937304,16.27033792,16.36363636,15.48589342,14.09774436,14.12570006,14.9068323,14.38356164
AR,5147,43.24324324,41.76245211,44.56928839,44.48669202,44.1509434,45.97701149,43.84615385,42.63565891,42.14559387,41.92307692,39.71119134,40.72727273,39.28571429,41.15523466,39.4265233,40.56939502,40.71428571,39.35018051,37.45454545,38.21428571,39.41605839,37.59124088,35.63636364,38.24561404,38.07829181,39.85765125,41.87725632,40.51094891,39.92537313,39.92673993,40.65934066,38.76811594,39.48339483,41.41791045,40.22556391,37.21804511,38.34586466,37.78625954,35.13513514,34.86590038,32.94573643
OK,40151,25.625,27.21518987,25.61728395,25.83586626,25.90361446,26.04790419,25.88235294,28.52941176,29.36046512,28.27988338,27.3480663,28.5326087,29.64959569,29.81530343,27.77777778,28,27.44063325,26.94300518,29.61038961,27.32095491,25.58746736,24.86910995,25.13089005,25.6684492,26.80965147,25.40106952,26.44628099,26.0989011,27.01949861,29.60893855,27.57660167,29.00552486,28.53185596,28.24858757,27.80898876,28.57142857,27.32394366,25.35211268,23.18435754,22.88135593,21.75141243
KS,20207,30,28.82882883,27.61904762,26.21359223,25.24271845,24.27184466,24.76190476,23.07692308,24.03846154,23.58490566,25.66371681,26.95652174,23.72881356,22.4,20.49180328,24.19354839,24.19354839,20.66115702,25.61983471,21.8487395,20.51282051,21.23893805,26.54867257,25.68807339,25.68807339,24.56140351,23.00884956,26.08695652,25,26.08695652,25.43859649,23.68421053,25.43859649,25.2173913,25.42372881,22.68907563,21.18644068,22.03389831,20.16806723,22.03389831,21.8487395
OK,40153,34.91864831,35.71428571,36.84863524,35.48387097,34.57711443,35.30135301,35.98531212,36,35.56638246,36.50793651,36.10149942,36.29032258,35.43577982,34.66819222,34.93150685,35.66591422,34.27282976,34.08071749,34.27282976,34.23423423,34.11896745,32.48053393,31.78807947,31.83352081,30.79507279,29.94350282,29.71751412,29.04328018,29.37788018,29.33025404,29.64244521,28.00466744,27.56632065,27.57821553,26.96759259,27.70663562,27.6816609,28.11764706,27.43259086,29.22535211,28.16229117
MA,25027,28.33605795,27.56478012,27.41407003,27.6658825,27.35391186,26.80295471,27.116616,27.26009693,26.81245773,26.53061224,26.91925774,27.3676407,26.52320935,25.6550921,25.4586034,26.07942633,25.37503796,24.50499546,24.54592161,24.62650602,24.11918421,23.42053159,23.32062887,24.00248455,23.53825741,23.07533357,23.31382181,23.80001761,23.01416664,22.53856324,22.79629034,23.25357736,22.79044075,22.1315522,22.52529059,23.13222523,22.55846734,20.95961776,20.37728265,20.10307811,19.33295487
MD,24047,29.44915254,29.2249047,28.95736598,29.31330472,29.62489344,28.86509636,28.24882829,28.40136054,28.06794055,27.55536627,27.48562038,27.21623861,26.81309573,26.7803838,26.26689189,26.48922687,25.51928783,25.88682432,25.49515381,25.41876047,23.9641179,24.01021711,23.4222787,23.89006342,23.68421053,23.67972743,23.34183673,23.36170213,22.05694858,21.87765506,22.27348993,22.47379455,23.00292765,22.84053156,22.75176129,22.18570255,22.15346535,22.0811143,21.35289324,21.51186168,21.17930205
GA,13321,47.62456547,47.98619102,46.82814302,47.96274738,46.86774942,46.4953271,47.25146199,47.25787631,46.46581692,46.74418605,46.32768362,45.40295119,44.08482143,44.42013129,43.55895197,44.49339207,42.58849558,41.1308204,40.66298343,41.57427938,40.76576577,40.22346369,40.19933555,40.57971014,41.11111111,42.06437292,41.42538976,41.32138858,41.66666667,41.92090395,42.29024943,40.56818182,40.86757991,41.27708096,40.97616345,41.32138858,39.84287318,39.86409966,39.28170595,38.26879271,35.98183882
IA,19195,23.85964912,23.32155477,22.9390681,23.57142857,23.48754448,22.41992883,21.47887324,20.92198582,20.34482759,22.26027397,20.06472492,22.75641026,22.00647249,21.63934426,22.82958199,22.75641026,22.8125,21.3622291,22.42990654,20.88607595,21.4511041,20.82018927,18.91025641,19.68253968,19.6875,17.8913738,17.8125,17.70186335,18.32298137,17.1875,17.08860759,18.92744479,19.0625,18.41269841,17.98107256,20.3125,20.82018927,21.18380062,21.05263158,20,19.26605505
MO,29227,19.14893617,19.35483871,20.21276596,19.14893617,19.14893617,21.05263158,21.875,20.40816327,22,20.79207921,21.10091743,21.69811321,20.19230769,20.75471698,20.95238095,20.75471698,18.0952381,17.9245283,16.19047619,14.5631068,11.88118812,10.1010101,12.87128713,12,13.7254902,14.70588235,12.12121212,12,12.12121212,11.11111111,11,13.7254902,12.74509804,9.900990099,10.67961165,12,11.2244898,10.78431373,11.11111111,12,10
AK,2275,24.63768116,27.39726027,24.65753425,21.91780822,22.97297297,20.77922078,22.07792208,20,21.62162162,22.07792208,22.5,21.25,18.07228916,19.75308642,14.63414634,18.75,18.29268293,20.48192771,14.45783133,18.07228916,17.64705882,15.6626506,14.28571429,14.94252874,14.11764706,13.79310345,12.94117647,14.11764706,13.95348837,14.11764706,14.45783133,12.34567901,13.41463415,13.41463415,13.58024691,11.39240506,13.92405063,15,12.5,10,9.87654321
MO,29229,36.56050955,36.76844784,36.58536585,37.01799486,38.27319588,36.58854167,35.16339869,34.93506494,34.22053232,34.82714469,35.125,35.47215496,33.65735115,35.54987212,36.28205128,36.45699615,35.33930858,35.92356688,35.3470437,34.62033462,34.67532468,34.36692506,33.0749354,32.8125,32.08279431,32.04134367,31.38780804,30.72916667,30.41237113,30.37323037,31.39534884,31.95876289,31.82989691,31.22580645,31.49100257,31.96405648,31.30659767,30.41237113,29.35897436,29.48717949,28.68117798
IA,19197,23.46570397,22.18181818,22.86751361,22.6519337,21.91011236,20.59369202,20.51756007,20.44609665,20.70240296,21.35036496,20.82585278,19.8568873,19.45945946,19.17562724,19.45945946,20.68345324,20.10771993,20.75812274,19.96336996,19.38405797,20.4007286,19.56124314,20.4379562,21.49362477,21.92028986,22.16216216,21.41560799,23.00724638,22.52747253,22.76867031,21.41560799,22.50453721,21.31147541,21.77121771,22.34636872,22.09944751,21.60148976,20.29795158,19.51219512,20.41198502,18.43575419
MN,27171,27.60131435,27.40805604,27.65957447,27.80855307,26.82764732,26.46536412,26.45104121,26.74315975,26.12769667,26.04712042,26.27368421,26.00547484,25.20990764,24.717455,23.902133,24.26303855,23.84473198,22.97159207,22.75693312,23.52584814,22.32286634,22.02776101,21.99560088,21.77047867,21.44997004,20.55202542,21.25937623,20.77209485,19.93738994,19.13772922,19.16214119,19.88483685,19.26253121,18.20448878,19.55530217,19.71751412,18.69597896,17.73556517,17.42283377,17.24712857,16.33782039
OH,39175,31.15299335,29.44444444,29.47019868,30.19911504,29.65440357,28.89390519,29.8206278,30.94972067,28.08370044,26.65198238,27.26293103,26.88172043,25.67132116,26.05405405,27.07659115,27.12765957,27.04135737,27.1957672,26.96747114,27.33964248,26.17309698,26.4091858,25.44132918,25.82644628,24.84662577,23.82413088,23.38461538,24.61695608,23.17198764,23.64380757,23.37796087,23.58974359,23.31288344,22.57405516,23.34352701,24.72250252,24.94949495,23.63636364,22.93577982,22.23360656,21.0688592
KS,20209,43.00777874,42.32758621,42.9564009,42.94179157,42.49475157,42.61174408,42.25105189,42.79184248,42.27272727,41.38835461,40.49818542,40.62913907,39.56242803,39.37162494,39.95426331,39.78702807,38.81536475,38.6873085,38.61290323,38.32181321,37.76502471,37.24676982,37.07776905,36.58346334,35.91461514,35.33787973,35.38317465,35.53107789,34.81889764,35.03880881,35.01736659,34.90165224,34.50015768,34.40214816,34.52007528,34.311725,34.06644829,32.70518611,32.29312219,31.97384807,31.22263915
WV,54109,41.86295503,41.50537634,41.44241119,42.13362069,40.73672806,40.19715225,40.68357222,41.68514412,41.51150055,40.17467249,39.54451346,37.8600823,38.17427386,38.98655636,38.28451883,38.34900731,38,37.98530955,37.44725738,37.64705882,37.62057878,38.31376734,38.99033298,39.33189655,38.75134553,39.4335512,38.75545852,39.16391639,37.95782464,37.6940133,38.84572697,38.90746934,37.73796193,37.64044944,37.51425314,37.21461187,36.84210526,35.67318757,34.96027242,33.82352941,34.53724605
PA,42131,28.6971831,28.13852814,27.76816609,27.61904762,27.54385965,26.71957672,25.98081953,26.35253054,26.52519894,26.1443662,26.1682243,25.97955707,26.21690863,24.70288625,24.80818414,24.29426861,24.87309645,24.44633731,24.59297344,25.32188841,24.84900777,24.03763901,24.30143946,25.16949153,25.08474576,24.89451477,25.44229149,25.56962025,24.55696203,24.14369256,23.98989899,24.17860152,23.96624473,23.26565144,23.17487267,23.33051564,22.64309764,21.82274247,22.13868003,22.0661157,21.29402129
NY,36121,24.81012658,23.89937107,23.61904762,23.24983943,23.56358941,22.93814433,23.33548804,24.59546926,23.72333549,24.03350515,24.15730337,24.3159204,23.04809494,22.92191436,21.85347527,22.17391304,21.7716781,21.18380062,21.23839009,22.83609576,21.76325524,20.45454545,20.42553191,21.34220073,20.45177045,20.36585366,20.64164649,20.85106383,21.60194175,20.24390244,20.72948328,20.10968921,19.74327628,19.96348144,20.41438147,20.70645554,20.08547009,19.42224954,19.74327628,19.87841945,18.7727825
VA,51197,32.94605809,32.94797688,32.80991736,32.66499582,32.88590604,32.38255034,32.77310924,32.88250211,31.93277311,31.79142136,32.08598726,32.50996016,32.87890938,31.55802862,30.62848051,30.30063291,30.0555115,29.64143426,30.15873016,29.43485086,30.34591195,30.55773763,29.765625,29.90654206,29.24747867,29.17956656,29.2248062,30.0933126,28.8372093,30.63763608,30.76323988,31.15264798,31.55833986,31.64458301,31.14241002,31.48003132,31.5625,29.85074627,29.57746479,28.81355932,28.36279785
NC,37197,31.90311419,31.26293996,31.38888889,30.73170732,30.55751588,30.34580099,30.58907026,30.09915014,30.19000704,29.67651195,29.27321669,28.86944818,28.55209743,28.58103564,27.87550744,28.49426063,27.15633423,27.60241773,27.4680994,28.36218375,26.96929239,27.01264138,26.7064281,26.73656619,26.06139778,25.93320236,26.64041995,26.80822827,25.08250825,24.86772487,25.86771447,26.02472349,25.77319588,25.12820513,25.85768742,26.4186633,25.23599748,23.99256045,24.11214953,23.1105559,23.0529595
WA,53077,32.48066627,32.32142857,32.10213777,32.03814064,31.7921147,31.46175027,31.21414914,31.34346214,30.61951104,30.29119318,29.73305037,29.97665889,29.34191544,29.07259849,29.33171056,29.78770212,28.94305389,28.35901888,28.17223008,28.59770612,28.0726408,27.70786275,27.3254565,27.32998826,26.91160809,27.03133298,27.03766759,27.01612903,26.8037941,26.62054284,26.43129771,26.7187665,26.54671717,26.46873689,26.47243764,26.70644891,26.3256785,25.28376549,24.76011681,24.16909015,23.33402533
AK,2282,40,26.92307692,29.62962963,32,37.5,33.33333333,30.43478261,30.43478261,33.33333333,34.7826087,36,32,28,32,32,24,24,25.92592593,25,23.07692308,26.92307692,23.07692308,25,24,32,28,29.16666667,25,21.73913043,21.73913043,17.39130435,12.5,12.5,16,16.66666667,21.73913043,18.18181818,18.18181818,22.72727273,28.57142857,27.27272727
MS,28161,48.23717949,48.87820513,47.88273616,46.66666667,46.45799012,46.03960396,44.33497537,44.00656814,43.82022472,43.81107492,43.64207221,42.9699842,43.05993691,44.00656814,44.84451718,44.17475728,44.01294498,42.81045752,41.4516129,41.23376623,40.78740157,41.1023622,40.40561622,42.03125,41.62679426,41.2044374,40.15873016,41.4556962,40.78740157,40.60509554,40.81632653,39.81042654,39.84126984,40.38461538,40.45307443,40.6504065,40.39408867,38.98026316,37.00657895,36.56093489,37.2909699
OR,41071,30.68273092,30.85989821,30.55332799,30.66239316,30.45793397,30.45212766,30.79381993,30.13297872,29.61681746,28.83646965,28.91781521,29.28077809,28.36698186,27.58709016,27.79471545,28.34586466,27.6026026,26.9660134,26.90782953,26.42627809,25.45276554,25.32419868,25.06634499,24.90421456,24.86873508,24.08863474,24.39895263,24.2539081,24.12479162,23.13697658,23.31922896,22.84983728,22.6663586,22.12716763,21.80692502,22.04742362,21.34933213,19.79661017,19.19511644,18.56884058,17.79584463
NC,37199,31.39072848,30.93333333,30.13333333,31.22476447,30.23255814,31.14754098,28.97959184,29.95896033,29.22252011,28.24324324,28.55280313,29.23673997,29.19334187,28.93401015,27.59493671,28.26362484,27.70012706,27.28426396,29.06091371,29.24648787,28.95408163,27.87096774,28.35249042,27.89808917,27.38853503,26.92793932,26.01010101,26.84478372,26.12035851,24.06692407,25.50251256,25.97239649,24.49494949,24.23857868,22.74459975,23.28244275,21.42857143,21.24681934,20.55485498,21.03274559,20.67669173
SD,46135,24.78527607,23.73923739,22.96296296,23.57320099,23.60248447,24.06483791,23.42786683,22.82878412,22.74412855,23.40686275,23.1678487,22.66824085,22.16981132,21.65680473,22.26107226,22.49134948,21.71428571,22.24744608,21.50900901,22.32243517,20.72072072,20.38288288,22.12290503,21.34078212,19.45701357,18.89140271,19.14414414,19.95540691,18.86160714,19.59910913,19.43231441,20.19650655,18.9336235,19.89189189,20.21505376,20.34261242,19.09385113,18.75,19.03225806,18.86387996,16.77350427
NY,36123,26.43312102,25.31779661,25.61105207,25.53418803,25.37634409,23.83474576,23.92703863,23.82478632,23.57984995,22.93676313,24.02061856,23.97540984,22.88659794,22.36024845,22.95760083,23.4989648,23.09278351,22.63374486,22.55102041,22.49742002,22.15384615,22.00413223,21.59090909,22.21063608,21.32352941,20.81589958,21.50313152,21.19958635,20.33368092,20.95933264,20.02096436,19.89528796,18.59723698,19.21443737,19.00739176,18.76988335,18.78335112,18.45493562,18.89596603,18.24973319,17.8343949
AZ,4025,27.78455059,27.98804781,27.76304156,28.04648589,27.3391651,26.86799156,26.79738562,26.70133894,26.22554408,25.97103357,25.92394215,25.85486119,25.01592695,24.78786593,24.04862579,24.08828166,23.30512901,23.07692308,22.74881517,22.48872489,22.26202661,21.79369452,21.32725431,21.09980864,19.27020507,19.02092302,18.86717192,18.81404835,18.60857483,18.0899097,17.90665886,18.02754073,17.81419705,17.87299749,18.07113412,17.84899201,17.27634572,16.56146962,16.31133042,16.16997792,15.51598174
MS,28163,48.40764331,48.99257688,49.01746725,49.34497817,49.44320713,48.15229563,47.63513514,48.23663254,47.9638009,47.64573991,47.47583244,49.03433476,48.40085288,46.96969697,46.4362851,47.12765957,47.13983051,46.04012672,48.2428115,48.26132771,49.35483871,47.36275565,47.4248927,47.10300429,46.98924731,44.96788009,45.1995685,46.68838219,47.33405876,46.73311185,46.6442953,47.23451327,46.91629956,46.54226125,47.73980154,47.37417943,47.33333333,46.76339286,45.37346711,44.11111111,43.2885906
AR,5149,37.64044944,36.60968661,36.14285714,36.54676259,36.7965368,36.92528736,36.63793103,36.32416787,36.37660485,36.50793651,37.98342541,38.81401617,38.08255659,37.64861295,37.10526316,37.97139142,37.79220779,36.75889328,35.64875491,35.62176166,34.92884864,36.25954198,36.24678663,39.52618454,39.44723618,39.125,38.14303639,38.4323641,38.72611465,39.04282116,38.32709114,37.922403,37.21804511,36.60049628,35.1552795,34.7553325,32.79503106,33.29177057,31.63138232,29.46317104,28.3042394
MN,27173,18.75,17.67554479,17.60391198,18.4079602,18.2278481,15.8974359,17.51269036,17.83919598,17.38035264,16.83417085,18.84057971,19.66019417,19.31540342,17.34693878,18.84422111,18.29573935,17.09183673,17.55725191,18.76606684,18.82951654,18.73417722,18.13602015,17.39130435,17.3126615,16.1038961,15.97938144,16.19537275,15.54404145,15.7622739,16.58031088,16.66666667,15.84415584,17.57105943,17.01570681,16.58031088,15.44502618,16.53333333,15.28150134,14.96062992,15.18324607,15.52631579
MT,30111,27.6462631,26.98278772,26.67677789,26.85915729,26.32021527,25.96638655,26.29107981,26.16288833,25.85633522,25.33134526,25.76292965,25.59105431,25.05159549,24.73425353,24.35003171,24.55448667,23.78771126,23.50157729,23.64036467,23.71615313,22.98993029,23.45488257,23.16030534,23.30701488,22.8168587,23.0293896,23.0293896,22.81334536,22.33082707,22.10019558,22.41534312,22.87035656,22.32835821,22.30333731,22.23045024,22.56079695,22.37342698,21.0156593,20.72085218,20.57367501,19.43072902
TX,48501,40,42.29249012,41.73228346,39.5256917,39.0438247,40.16064257,39.75903614,38.64541833,40.23904382,38.49206349,38.00738007,35.27272727,34.43223443,34.05797101,35.10638298,39.41605839,37.95620438,35.14492754,36.5942029,37.68115942,37.76978417,35.43859649,35.95890411,37.71043771,37.66666667,36.75496689,39.93288591,39.79591837,38.85135135,38.85135135,40.6779661,38.72053872,37.28813559,38.11074919,38.43648208,39.28571429,37.54045307,34.09090909,33.76205788,38.26366559,36.70886076
CA,6113,27.11059974,26.70789587,26.85764141,26.82037064,26.51682092,25.89535741,26.17629541,26.06051617,25.32131777,24.98162035,24.78039105,24.68979131,23.33192864,22.85794027,22.56814723,22.69172726,22.10555025,21.35135135,21.44390768,20.99587272,20.22219283,20.20534421,19.6957776,20.44328553,19.97394137,19.53740793,19.6220554,19.79301423,19.13548387,18.69834711,18.63642222,19.06589891,18.36786902,18.11084091,18.29781804,18.64492479,18.42798044,17.06553064,16.73755316,16.63966097,15.73843859
ME,23031,26.53012337,26.10145273,26.50083712,27.12861775,26.76548566,26.22440426,26.34966035,26.37926917,26.24568914,25.71122485,26.27955015,26.57054583,25.78544499,24.83756982,24.59016393,24.72190692,24.14811449,23.55194952,23.66943634,23.37546136,22.62144616,22.57452272,22.72224679,22.92902659,22.1119232,21.51181788,21.47027027,21.79348998,21.42627,21.10504337,20.80887845,21.47943458,21.00760456,20.66202825,20.61076713,20.6983065,20.26970521,19.14273824,18.48130115,17.79835391,16.97919869
NE,31185,21.44329897,22.10953347,20.45454545,21.10655738,21.07438017,22.65306122,23.52941176,23.42158859,22.67206478,21.52917505,21.3592233,22.79693487,21.79732314,20.41587902,20.52238806,20.41198502,19.81132075,20.11494253,20.30360531,19.80769231,18.80998081,18.16443595,15.8490566,15.54307116,16.72932331,17.38317757,17.47211896,18.99441341,16.54275093,17.52767528,17.56007394,18.16513761,19.18819188,18.04788214,19.45454545,20.49910873,20.6405694,18.8277087,17.72151899,18.50533808,17.0556553
